,phrase,label,sentiment,subjectivity,language,count
DMOS,DMOS,ORG,0.09666666666666668,0.0,fr,1
Département renouvelée,Département renouvelée,ORG,0.13333333333333333,0.0,fr,1
Dupessey,Dupessey,ORG,0.13999999999999999,0.0,fr,1
marine nationale,marine nationale,ORG,0.09200000000000001,0.0,fr,1
Parti lété,Parti lété,ORG,-0.034999999999999996,0.0,fr,1
Franciliens,Franciliens,ORG,0.15199999999999997,0.0,fr,1
"DOC
","DOC
",ORG,0.05800000000000001,0.0,fr,1
DIRECT Angleterre,DIRECT Angleterre,ORG,0.2,0.0,fr,1
Diego Mar,Diego Mar,ORG,0.020416666666666666,0.0,fr,1
ministère de l'Energie,ministère de l'Energie,ORG,0.04,0.0,fr,1
Konsa,Konsa,ORG,0.2,0.0,fr,1
Paraguay Australie,Paraguay Australie,ORG,-0.05000000000000001,0.0,fr,1
Bouygues,Bouygues,ORG,0.016999999999999994,0.0,fr,1
Apple Store,Apple Store,ORG,0.2314285714285714,0.0,fr,1
OL,OL,ORG,0.07333333333333335,0.0,fr,1
Parti,Parti,ORG,-0.034999999999999996,0.0,fr,1
Ligue Conférence,Ligue Conférence,ORG,0.0455555555555556,0.0,fr,1
Zero Waste Foundation,Zero Waste Foundation,ORG,0.15833333333333335,0.0,fr,1
Alicorne,Alicorne,ORG,0.08583333333333333,0.0,fr,1
Opéra de Paris,Opéra de Paris,ORG,0.05600000000000001,0.0,fr,1
Force de défense,Force de défense,ORG,0.061250000000000006,0.0,fr,1
Labour,Labour,ORG,0.28375,0.0,fr,1
Football Meets Data,Football Meets Data,ORG,0.0455555555555556,0.0,fr,1
ministère des Affaires étrangères de Nouvelle-Zélande,ministère des Affaires étrangères de Nouvelle-Zélande,ORG,0.061250000000000006,0.0,fr,1
H !,H !,ORG,0.15833333333333335,0.0,fr,1
applica,applica,ORG,0.06333333333333334,0.0,fr,1
H,H,ORG,0.15833333333333335,0.0,fr,1
Opéra national de Paris,Opéra national de Paris,ORG,0.05600000000000001,0.0,fr,1
club de Guingamp,club de Guingamp,ORG,0.14250000000000002,0.0,fr,1
Commission indépendante sur les Abus,Commission indépendante sur les Abus,ORG,0.15,0.0,fr,1
» pour la Coupe du Monde,» pour la Coupe du Monde,ORG,-0.10000000000000002,0.0,fr,1
DPE,DPE,ORG,0.11818181818181818,0.0,fr,1
I du Mondial 2026,I du Mondial 2026,ORG,-0.08571428571428572,0.0,fr,1
France Pierron,France Pierron,ORG,0.03,0.0,fr,1
Uruguay Espagne,Uruguay Espagne,ORG,0.18,0.0,fr,1
F1,F1,ORG,0.275,0.0,fr,1
DIRECT VIDÉO,DIRECT VIDÉO,ORG,0.2333333333333333,0.0,fr,1
Fédération iranienne de football,Fédération iranienne de football,ORG,0.06666666666666667,0.0,fr,1
