,phrase,label,sentiment,subjectivity,language,count
Virginie Efira,Virginie Efira,PER,0.07598290598290601,0.15042735042735045,fr,3
Ali Karimi,Ali Karimi,PER,-0.02222222222222223,0.18333333333333332,fr,3
Kevin De Bruyne,Kevin De Bruyne,PER,0.07166666666666666,0.06666666666666667,fr,3
Skoda Epiq,Skoda Epiq,PER,0.18499999999999997,0.18000000000000002,fr,3
Lennart Karl,Lennart Karl,PER,0.17,0.25,fr,3
Cristiano Ronaldo,Cristiano Ronaldo,PER,0.04950000000000001,0.08111111111111109,fr,3
Eduardo Camavinga,Eduardo Camavinga,PER,-0.05594444444444446,0.18444444444444444,fr,3
Léonie Pernet,Léonie Pernet,PER,0.09833333333333333,0.105,fr,3
Raúl Castro,Raúl Castro,PER,0.1418888888888889,0.22555555555555554,fr,3
Issa Tchiroma Bakary,Issa Tchiroma Bakary,PER,0.05555555555555555,0.24444444444444444,fr,3
Mélissa Essomba,Mélissa Essomba,PER,0.0,0.0,fr,2
Pete Hegseth,Pete Hegseth,PER,0.034166666666666665,0.16041666666666668,fr,2
Sébastien Chenu,Sébastien Chenu,PER,0.0,0.0,fr,2
Didier Desprez,Didier Desprez,PER,0.10555555555555556,0.1277777777777778,fr,2
Hervé Koffi,Hervé Koffi,PER,0.10555555555555556,0.1277777777777778,fr,2
Swastik Wellbeing Sanctuary,Swastik Wellbeing Sanctuary,PER,0.0,0.0,fr,2
Ghassan Salamé,Ghassan Salamé,PER,0.08666666666666667,0.10000000000000002,fr,2
Antoine de Carbonel,Antoine de Carbonel,PER,0.065,0.10833333333333334,fr,2
Yahya Sinwar,Yahya Sinwar,PER,0.025,0.1,fr,2
Jean Claude Mbede,Jean Claude Mbede,PER,0.0,0.25,fr,2
Elena Baturina,Elena Baturina,PER,0.013333333333333334,0.0,fr,2
Rodrigo Paz,Rodrigo Paz,PER,0.1527777777777778,0.16666666666666669,fr,2
Ahmad Vahidi,Ahmad Vahidi,PER,0.11166666666666665,0.34166666666666673,fr,2
Gazet van Antwerpen,Gazet van Antwerpen,PER,0.06057142857142856,0.33307142857142863,fr,2
Djeukam Tchameni,Djeukam Tchameni,PER,0.065,0.4475,fr,2
vétéran du Liban,vétéran du Liban,PER,0.11166666666666665,0.34166666666666673,fr,2
prince Harry,prince Harry,PER,0.0,0.0,fr,2
princesse Diana,princesse Diana,PER,0.0,0.0,fr,2
Adrian Mannarino,Adrian Mannarino,PER,0.12090909090909091,0.10909090909090909,fr,2
Margrethe de Danemark,Margrethe de Danemark,PER,0.135,0.05,fr,2
Alex Saab,Alex Saab,PER,0.06,0.25,fr,2
